date,type,price,kamar_tidur,luas_tanah,luas_bangunan,sertifikasi,kecamatan,kota
2024-11-22,Rumah Second,600.0,2,60,45,SHM,Jatinegara,Kota Jakarta Timur
2024-11-22,Rumah Second,2300.0,3,58,130,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-22,Rumah Second,600.0,2,60,45,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,4900.0,6,140,331,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,2500.0,4,139,200,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,10000.0,5,660,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,1800.0,3,74,72,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,1500.0,3,48,96,SHM,Matraman,Kota Jakarta Timur
2024-11-22,Rumah Second,3000.0,8,140,120,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,13000.0,5,450,390,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,5000.0,4,256,226,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-22,Rumah Second,12500.0,3,321,270,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-22,Rumah Second,600.0,2,60,45,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,75000.0,6,1000,1000,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,2600.0,3,85,100,SHM,Matraman,Kota Jakarta Timur
2024-11-22,Rumah Second,650.0,2,60,45,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,7000.0,4,585,300,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,3700.0,3,104,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,3500.0,4,145,300,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,600.0,2,60,60,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,2900.0,3,200,80,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,2600.0,3,105,130,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,3900.0,5,157,225,SHM,Tebet,Kota Jakarta Selatan
2024-11-22,Rumah Second,1800.0,3,162,120,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,4200.0,2,278,156,HGB,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,1800.0,3,90,80,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,5500.0,5,240,174,HGB,Pal Merah (Palmerah),Kota Jakarta Barat
2024-11-22,Rumah Second,2100.0,4,111,222,HGB,Sawah Besar,Kota Jakarta Pusat
2024-11-22,Rumah Second,11000.0,3,666,275,SHM,Pancoran,Kota Jakarta Selatan
2024-11-22,Rumah Second,2800.0,5,100,270,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,13000.0,4,486,300,SHM,Pancoran,Kota Jakarta Selatan
2024-11-22,Rumah Second,1100.0,3,51,89,SHM,Matraman,Kota Jakarta Timur
2024-11-22,Rumah Second,4500.0,7,176,176,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,1800.0,3,90,90,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-22,Rumah Second,3000.0,14,290,330,SHM,Koja,Kota Jakarta Utara
2024-11-22,Rumah Second,5500.0,4,355,271,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,650.0,2,60,60,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-22,Rumah Second,2100.0,4,86,162,SHM,Pancoran,Kota Jakarta Selatan
2024-11-22,Rumah Second,23000.0,6,410,550,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,650.0,3,60,60,SHM,Tebet,Kota Jakarta Selatan
2024-11-22,Rumah Second,650.0,3,60,60,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-22,Rumah Second,620.0,2,60,45,SHM,Sawah Besar,Kota Jakarta Pusat
2024-11-22,Rumah Second,3500.0,3,192,138,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,650.0,3,60,60,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,650.0,3,96,60,SHM,Menteng,Kota Jakarta Pusat
2024-11-22,Rumah Second,504.2,2,20,39,SHM,Jatinegara,Kota Jakarta Timur
2024-11-22,Rumah Second,650.0,3,60,60,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,22000.0,5,878,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,650.0,3,60,60,SHM,Pancoran,Kota Jakarta Selatan
2024-11-22,Rumah Second,610.0,2,96,45,SHM,Kemayoran,Kota Jakarta Pusat
2024-11-22,Rumah Second,650.0,3,60,60,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,700.0,3,69,60,SHM,Gambir,Kota Jakarta Pusat
2024-11-22,Rumah Second,650.0,3,60,60,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,3900.0,4,160,240,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,18500.0,8,590,800,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,1100.0,3,71,106,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,1600.0,3,60,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,600.0,2,64,45,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-22,Rumah Second,650.0,3,60,60,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,2400.0,4,120,120,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,2400.0,4,84,150,HGB,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-22,Rumah Second,1900.0,5,80,225,SHM,Pal Merah (Palmerah),Kota Jakarta Barat
2024-11-22,Rumah Second,2500.0,4,105,105,SHM,Cilincing,Kota Jakarta Utara
2024-11-22,Rumah Second,370.0,2,20,40,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-22,Rumah Second,14000.0,6,392,450,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,14000.0,6,392,420,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,9000.0,4,419,350,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,4000.0,3,106,200,SHM,Matraman,Kota Jakarta Timur
2024-11-22,Rumah Second,948.0,3,60,54,SHM,Cipayung,Kota Jakarta Timur
2024-11-22,Rumah Second,7700.0,3,219,150,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,3900.0,4,60,100,SHM,Kembangan,Kota Jakarta Barat
2024-11-22,Rumah Second,10000.0,6,200,400,SHM,Pasar Rebo,Kota Jakarta Timur
2024-11-22,Rumah Second,2800.0,6,260,150,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,10900.0,4,433,260,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,19500.0,6,764,500,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,2600.0,4,81,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,4099.999999999999,5,139,300,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,2700.0,4,97,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,4900.0,3,350,400,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,12000.0,5,513,271,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-22,Rumah Second,545.5,2,23,45,SHM,Matraman,Kota Jakarta Timur
2024-11-22,Rumah Second,1400.0,4,119,170,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,5000.0,6,224,230,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,9500.0,4,419,350,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,1500.0,3,180,180,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,4500.0,5,200,200,SHM,Ciracas,Kota Jakarta Timur
2024-11-22,Rumah Second,48000.0,7,804,554,SHM,Penjaringan,Kota Jakarta Utara
2024-11-22,Rumah Second,3700.0,4,104,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,20000.0,1,450,300,SHM,Penjaringan,Kota Jakarta Utara
2024-11-22,Rumah Second,25000.0,6,310,500,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-22,Rumah Second,7500.0,8,400,400,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-22,Rumah Second,1400.0,3,60,80,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-22,Rumah Second,750.0,1,104,104,SHM,Cakung,Kota Jakarta Timur
2024-11-22,Rumah Second,31000.0,7,630,600,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-22,Rumah Second,3500.0,6,250,150,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,8300.000000000002,4,234,300,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,10500.0,8,300,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,2900.0,6,120,160,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-22,Rumah Second,8500.0,3,535,250,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-22,Rumah Second,3000.0,4,400,350,Girik,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,1200.0,2,73,73,SHM,Cilandak,Kota Jakarta Selatan
2024-11-22,Rumah Second,3200.0,3,97,120,SHM,Penjaringan,Kota Jakarta Utara
2024-11-22,Rumah Second,4200.0,4,230,180,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,3200.0,14,68,239,SHM,Gambir,Kota Jakarta Pusat
2024-11-22,Rumah Second,2400.0,4,254,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-22,Rumah Second,3800.0,4,144,176,SHM,Cengkareng,Kota Jakarta Barat
2024-11-22,Rumah Second,2000.0,3,79,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,1500.0,3,72,72,SHM,Kalideres,Kota Jakarta Barat
2024-11-22,Rumah Second,380.0,2,40,56,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-22,Rumah Second,2000.0,3,78,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-22,Rumah Second,260.0,1,30,30,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,7000.0,3,372,368,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-21,Rumah Second,2800.0,3,59,144,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-21,Rumah Second,3500.0,5,126,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,7800.0,4,604,300,HGB,Cempaka Putih,Kota Jakarta Pusat
2024-11-21,Rumah Second,3900.0,4,171,220,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-21,Rumah Second,6300.0,4,355,271,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,6300.0,5,355,271,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,4500.0,7,176,176,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-21,Rumah Second,2500.0,4,160,220,SHM,Ciracas,Kota Jakarta Timur
2024-11-21,Rumah Second,2600.0,3,98,98,HGB,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,1800.0,3,102,150,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,1700.0,3,111,100,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-21,Rumah Second,3600.0,4,144,200,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,14000.0,4,515,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-21,Rumah Second,15000.0,5,271,1000,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-21,Rumah Second,4800.0,9,233,166,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-21,Rumah Second,2100.0,4,83,108,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,4500.0,6,115,320,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,950.0,3,36,78,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,1700.0,4,54,130,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,2100.0,3,120,87,HGB,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,7800.0,18,232,246,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-21,Rumah Second,1400.0,3,97,110,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,25000.0,7,310,500,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-21,Rumah Second,4500.0,5,108,180,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-21,Rumah Second,2500.0,3,84,240,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,3300.0,3,186,180,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,4500.0,4,185,150,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-11-21,Rumah Second,4000.0,7,148,265,SHM,Pancoran,Kota Jakarta Selatan
2024-11-21,Rumah Second,3500.0,4,126,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,3800.0,5,122,210,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-21,Rumah Second,9900.0,6,541,129,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,4500.0,4,144,250,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-21,Rumah Second,6000.0,5,135,400,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-21,Rumah Second,2800.0,5,207,330,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,2700.0,4,98,156,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,1600.0,3,50,83,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-21,Rumah Second,2800.0,5,258,400,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-11-21,Rumah Second,13500.0,4,560,600,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,1600.0,4,72,140,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,26500.0,3,1950,1000,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,1800.0,3,152,60,SHM,Makasar,Kota Jakarta Timur
2024-11-21,Rumah Second,3000.0,4,165,133,SHM,Kembangan,Kota Jakarta Barat
2024-11-21,Rumah Second,2700.0,9,145,220,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-21,Rumah Second,2500.0,4,84,250,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,9000.0,4,318,450,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-21,Rumah Second,1700.0,5,142,164,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,28000.0,6,517,523,SHM,Cilandak,Kota Jakarta Selatan
2024-11-21,Rumah Second,2500.0,5,84,250,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,3400.0,5,152,220,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,2100.0,4,40,150,SHM,Tebet,Kota Jakarta Selatan
2024-11-21,Rumah Second,30000.0,6,555,900,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-21,Rumah Second,8500.0,6,247,450,SHM,Cilandak,Kota Jakarta Selatan
2024-11-21,Rumah Second,3700.0,4,524,340,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-21,Rumah Second,90000.0,14,1400,800,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-21,Rumah Second,2100.0,3,80,130,HGB,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,3000.0,14,290,330,SHM,Koja,Kota Jakarta Utara
2024-11-21,Rumah Second,1800.0,3,120,100,SHM,Matraman,Kota Jakarta Timur
2024-11-21,Rumah Second,4500.0,7,175,300,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-21,Rumah Second,5500.0,6,328,450,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,2600.0,3,500,250,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-21,Rumah Second,9500.0,6,500,610,SHM,Cilandak,Kota Jakarta Selatan
2024-11-21,Rumah Second,1900.0,3,120,125,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,3700.0,5,201,141,SHM,Senen,Kota Jakarta Pusat
2024-11-21,Rumah Second,2500.0,5,108,165,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,2300.0,3,188,150,HGB,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-21,Rumah Second,3900.0,4,200,180,SHM,Tebet,Kota Jakarta Selatan
2024-11-21,Rumah Second,3600.0,5,200,350,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,2800.0,4,103,120,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-21,Rumah Second,850.0,3,71,110,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,2300.0,4,226,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,16500.0,5,313,700,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-21,Rumah Second,3000.0,3,290,330,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-21,Rumah Second,1000.0,3,68,110,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,1500.0,3,65,120,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,1700.0,4,228,192,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,1300.0,3,83,110,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,1200.0,3,107,108,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,2200.0,3,74,190,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,3900.0,1,130,180,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-21,Rumah Second,3300.0,4,186,180,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,1700.0,2,120,100,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,1600.0,4,120,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,850.0,3,57,72,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,7000.0,6,165,190,SHM,Tebet,Kota Jakarta Selatan
2024-11-21,Rumah Second,5000.0,6,252,350,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,900.0,3,51,75,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,2300.0,3,90,120,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-11-21,Rumah Second,3400.0,4,240,336,SHM,Kalideres,Kota Jakarta Barat
2024-11-21,Rumah Second,1500.0,3,106,110,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,11200.0,4,393,400,SHM,Cilandak,Kota Jakarta Selatan
2024-11-21,Rumah Second,4500.0,4,120,400,SHM,Cengkareng,Kota Jakarta Barat
2024-11-21,Rumah Second,26000.0,7,520,380,HGB,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-11-21,Rumah Second,12300.0,6,489,210,SHM,Pancoran,Kota Jakarta Selatan
2024-11-21,Rumah Second,900.0,3,50,90,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,6500.0,6,144,210,SHM,Cengkareng,Kota Jakarta Barat
2024-11-21,Rumah Second,3000.0,3,120,95,SHM,Cilandak,Kota Jakarta Selatan
2024-11-21,Rumah Second,795.0,2,46,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-21,Rumah Second,3700.0,4,153,200,SHM,Kembangan,Kota Jakarta Barat
2024-11-21,Rumah Second,2100.0,4,81,110,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,17900.0,4,576,389,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-21,Rumah Second,3700.0,3,153,200,SHM,Kembangan,Kota Jakarta Barat
2024-11-21,Rumah Second,1100.0,2,90,50,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-21,Rumah Second,50000.0,9,3000,550,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-21,Rumah Second,1500.0,4,72,130,SHM,Cilandak,Kota Jakarta Selatan
2024-11-21,Rumah Second,4000.0,4,155,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,3500.0,3,173,200,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,7500.0,3,244,280,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,17900.0,6,576,389,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-21,Rumah Second,5300.0,6,209,155,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-21,Rumah Second,8500.0,3,535,250,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-21,Rumah Second,2300.0,3,83,130,SHM,Kalideres,Kota Jakarta Barat
2024-11-21,Rumah Second,2900.0,5,120,180,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,40000.0,4,350,900,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-11-21,Rumah Second,3500.0,4,176,176,SHM,Kalideres,Kota Jakarta Barat
2024-11-21,Rumah Second,1600.0,3,90,110,SHM,Kalideres,Kota Jakarta Barat
2024-11-21,Rumah Second,1600.0,4,112,112,SHM,Kalideres,Kota Jakarta Barat
2024-11-21,Rumah Second,4700.0,4,136,136,SHM,Kembangan,Kota Jakarta Barat
2024-11-21,Rumah Second,2400.0,3,97,200,SHM,Penjaringan,Kota Jakarta Utara
2024-11-21,Rumah Second,5000.0,5,453,346,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,2700.0,4,200,210,SHM,Kembangan,Kota Jakarta Barat
2024-11-21,Rumah Second,2400.0,4,93,140,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,2400.0,5,93,140,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,3000.0,7,148,265,SHM,Pancoran,Kota Jakarta Selatan
2024-11-21,Rumah Second,12000.0,4,513,271,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-11-21,Rumah Second,4800.0,3,144,171,SHM,Kembangan,Kota Jakarta Barat
2024-11-21,Rumah Second,4000.0,4,120,170,SHM,Penjaringan,Kota Jakarta Utara
2024-11-21,Rumah Second,2800.0,4,96,198,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-11-21,Rumah Second,26000.0,5,459,650,SHM,Pancoran,Kota Jakarta Selatan
2024-11-21,Rumah Second,5900.0,5,200,465,HGB,Kalideres,Kota Jakarta Barat
2024-11-21,Rumah Second,3500.0,3,175,180,HGB,Menteng,Kota Jakarta Pusat
2024-11-21,Rumah Second,795.0,2,44,60,SHM,Ciracas,Kota Jakarta Timur
2024-11-21,Rumah Second,2000.0,1,104,84,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,3700.0,3,186,98,HGB,Kalideres,Kota Jakarta Barat
2024-11-21,Rumah Second,5200.0,4,195,364,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-21,Rumah Second,2100.0,4,120,87,HGB,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,12000.0,5,392,550,SHM,Pancoran,Kota Jakarta Selatan
2024-11-21,Rumah Second,3200.0,3,180,250,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,3200.0,4,126,225,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-21,Rumah Second,7500.0,5,245,250,SHM,Cilandak,Kota Jakarta Selatan
2024-11-21,Rumah Second,16500.0,4,298,550,SHM,Tebet,Kota Jakarta Selatan
2024-11-21,Rumah Second,1500.0,3,102,63,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,1900.0,3,137,130,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,650.0,3,50,100,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,4800.0,6,401,250,SHM,Ciracas,Kota Jakarta Timur
2024-11-21,Rumah Second,2300.0,4,164,230,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,6000.0,4,480,280,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-21,Rumah Second,17000.0,7,1045,550,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,3500.0,5,145,300,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-11-21,Rumah Second,3500.0,5,112,300,SHM,Pancoran,Kota Jakarta Selatan
2024-11-21,Rumah Second,3500.0,3,178,350,SHM,Cipayung,Kota Jakarta Timur
2024-11-21,Rumah Second,550.0,3,40,80,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,7000.0,6,750,383,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,4200.0,2,278,156,HGB,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,2000.0,4,108,120,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,20000.0,5,1100,900,SHM,Cilandak,Kota Jakarta Selatan
2024-11-21,Rumah Second,3500.0,5,294,105,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,5000.0,5,182,249,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-21,Rumah Second,4000.0,4,122,104,SHM,Kelapa Gading,Kota Jakarta Utara
2024-11-21,Rumah Second,7500.0,5,230,380,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-11-21,Rumah Second,1700.0,4,80,144,SHM,Jagakarsa,Kota Jakarta Selatan
2024-11-21,Rumah Second,2500.0,4,120,125,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,32000.0,5,917,1000,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-11-21,Rumah Second,4000.0,1,130,180,SHM,Tanah Abang,Kota Jakarta Pusat
2024-11-21,Rumah Second,5000.0,6,453,346,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,1600.0,3,102,63,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,2600.0,5,97,137,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-11-21,Rumah Second,5500.0,4,98,270,SHM,Tanjung Priok,Kota Jakarta Utara
2024-11-21,Rumah Second,17000.0,5,1045,550,SHM,Duren Sawit,Kota Jakarta Timur
2024-11-21,Rumah Second,1600.0,3,102,67,SHM,Cakung,Kota Jakarta Timur
2024-11-21,Rumah Second,3700.0,2,160,250,SHM,Tebet,Kota Jakarta Selatan
2024-11-21,Rumah Second,3800.0,5,177,200,SHM,Pasar Minggu,Kota Jakarta Selatan
